"subject" "activity"
"9140" 0.32981144 NA
"9141" 0.32983908 NA
"9142" 0.32984727 NA
"9143" 0.32990992 NA
"9144" 0.3299109 NA
"9145" 0.32994279 NA
"9146" 0.32994938 NA
"9147" 0.32998193 NA
"9148" 0.33000571 NA
"9149" 0.33008434 NA
"9150" 0.3300863 NA
"9151" 0.33013023 NA
"9152" 0.33014802 "WALKING_UPSTAIRS"
"9153" 0.3302981 NA
"9154" 0.33030278 NA
"9155" 0.33036927 NA
"9156" 0.3304163 NA
"9157" 0.33053958 NA
"9158" 0.33056512 NA
"9159" 0.33057167 NA
"9160" 0.33064215 NA
"9161" 0.33070828 NA
"9162" 0.33072244 NA
"9163" 0.33078684 NA
"9164" 0.33079431 NA
"9165" 0.33083179 NA
"9166" 0.33088458 NA
"9167" 0.33090986 NA
"9168" 0.33098894 NA
"9169" 0.3310372 NA
"9170" 0.3310437 NA
"9171" 0.33117237 "WALKING"
"9172" 0.33119481 NA
"9173" 0.33122133 NA
"9174" 0.33123629 NA
"9175" 0.33126789 "LAYING"
"9176" 0.33127612 NA
"9177" 0.33131531 NA
"9178" 0.33149348 NA
"9179" 0.33150518 "WALKING_UPSTAIRS"
"9180" 0.33152918 NA
"9181" 0.33153029 NA
"9182" 0.33155603 NA
"9183" 0.33156003 "WALKING"
"9184" 0.33158983 NA
"9185" 0.33171299 NA
"9186" 0.33180652 NA
"9187" 0.3318284 NA
"9188" 0.33191637 NA
"9189" 0.33196251 NA
"9190" 0.33197242 NA
"9191" 0.3320046 NA
"9192" 0.33201286 NA
"9193" 0.33202209 NA
"9194" 0.3320316 NA
"9195" 0.33209675 "LAYING"
"9196" 0.33216716 "LAYING"
"9197" 0.33216933 "WALKING"
"9198" 0.332179 NA
"9199" 0.33218469 "LAYING"
"9200" 0.33223837 NA
"9201" 0.3324763 NA
"9202" 0.33247887 NA
"9203" 0.33248969 NA
"9204" 0.33268007 "WALKING_DOWNSTAIRS"
"9205" 0.33268144 "LAYING"
"9206" 0.33268481 NA
"9207" 0.33275459 NA
"9208" 0.33276931 NA
"9209" 0.33284026 NA
"9210" 0.33289257 NA
"9211" 0.33290593 NA
"9212" 0.33294972 NA
"9213" 0.33299252 "WALKING"
"9214" 0.33304231 "WALKING_UPSTAIRS"
"9215" 0.3331338 NA
"9216" 0.33314426 "WALKING_UPSTAIRS"
"9217" 0.33315535 NA
"9218" 0.33322745 "WALKING_UPSTAIRS"
"9219" 0.3332351 NA
"9220" 0.33324288 NA
"9221" 0.33325764 NA
"9222" 0.33340718 NA
"9223" 0.33353808 NA
"9224" 0.33356457 "SITTING"
"9225" 0.33372439 NA
"9226" 0.33381163 NA
"9227" 0.33387446 NA
"9228" 0.33392479 "LAYING"
"9229" 0.33393394 NA
"9230" 0.33394837 NA
"9231" 0.33398592 "SITTING"
"9232" 0.33405176 "LAYING"
"9233" 0.33406697 NA
"9234" 0.33407376 NA
"9235" 0.33407424 NA
"9236" 0.33410992 "WALKING_DOWNSTAIRS"
"9237" 0.33411066 NA
"9238" 0.33411519 "SITTING"
"9239" 0.33421374 NA
"9240" 0.33423862 NA
"9241" 0.33431178 NA
"9242" 0.33437022 NA
"9243" 0.33454994 NA
"9244" 0.33462123 NA
"9245" 0.3346398 NA
"9246" 0.33466577 NA
"9247" 0.3346861 NA
"9248" 0.33479308 NA
"9249" 0.33485754 NA
"9250" 0.33496063 NA
"9251" 0.3349857 NA
"9252" 0.33502562 "LAYING"
"9253" 0.3352014 NA
"9254" 0.33520902 NA
"9255" 0.3352222 NA
"9256" 0.33525625 NA
"9257" 0.33525867 "SITTING"
"9258" 0.33529283 NA
"9259" 0.3353217 NA
"9260" 0.33535362 NA
"9261" 0.33544145 NA
"9262" 0.33545598 NA
"9263" 0.33546174 NA
"9264" 0.33548296 NA
"9265" 0.33551167 NA
"9266" 0.33557796 NA
"9267" 0.33575683 NA
"9268" 0.33578574 NA
"9269" 0.33578966 "STANDING"
"9270" 0.33582241 NA
"9271" 0.33584724 "WALKING"
"9272" 0.33585768 NA
"9273" 0.33591127 "WALKING_DOWNSTAIRS"
"9274" 0.335972 NA
"9275" 0.33606288 "STANDING"
"9276" 0.33608034 NA
"9277" 0.33611406 NA
"9278" 0.33614569 NA
"9279" 0.33614928 "WALKING_DOWNSTAIRS"
"9280" 0.33617591 NA
"9281" 0.33622667 NA
"9282" 0.3363213 "WALKING_DOWNSTAIRS"
"9283" 0.33633915 NA
"9284" 0.33646583 NA
"9285" 0.3365553 NA
"9286" 0.33663319 NA
"9287" 0.3366482 NA
"9288" 0.33672918 NA
"9289" 0.33673188 NA
"9290" 0.33676572 "LAYING"
"9291" 0.33680079 NA
"9292" 0.3368281 NA
"9293" 0.33684254 NA
"9294" 0.33697412 NA
"9295" 0.33710384 NA
"9296" 0.33714848 NA
"9297" 0.33718876 NA
"9298" 0.33722006 NA
"9299" 0.33735306 NA
"9300" 0.33743913 NA
"9301" 0.33750823 NA
"9302" 0.33765371 NA
"9303" 0.33767432 NA
"9304" 0.33770701 "SITTING"
"9305" 0.33773538 NA
"9306" 0.33776691 NA
"9307" 0.33778386 NA
"9308" 0.33778522 NA
"9309" 0.33795728 NA
"9310" 0.33798551 NA
"9311" 0.33802434 NA
"9312" 0.3380572 NA
"9313" 0.33806106 "WALKING_UPSTAIRS"
"9314" 0.33813414 NA
"9315" 0.3381516 NA
"9316" 0.33823101 "SITTING"
"9317" 0.33828829 NA
"9318" 0.338339 NA
"9319" 0.33835299 NA
"9320" 0.33839018 NA
"9321" 0.33852077 NA
"9322" 0.33858061 NA
"9323" 0.33858148 NA
"9324" 0.33871003 NA
"9325" 0.33888385 "LAYING"
"9326" 0.33891649 NA
"9327" 0.33903608 "SITTING"
"9328" 0.33907784 NA
"9329" 0.33908036 NA
"9330" 0.33912109 NA
"9331" 0.33919833 NA
"9332" 0.33925793 NA
"9333" 0.33946825 NA
"9334" 0.33958042 NA
"9335" 0.33960166 NA
"9336" 0.33965369 "WALKING_DOWNSTAIRS"
"9337" 0.33968084 NA
"9338" 0.33979893 NA
"9339" 0.33985037 NA
"9340" 0.33988295 NA
"9341" 0.33990748 "LAYING"
"9342" 0.33996029 NA
"9343" 0.33999093 "WALKING_UPSTAIRS"
"9344" 0.34002771 "WALKING_UPSTAIRS"
"9345" 0.34004332 NA
"9346" 0.34005104 "WALKING_DOWNSTAIRS"
"9347" 0.34013107 NA
"9348" 0.34013991 NA
"9349" 0.34015675 NA
"9350" 0.3402085 "WALKING"
"9351" 0.34022175 NA
"9352" 0.34030433 NA
"9353" 0.34054339 NA
"9354" 0.34063254 "WALKING_DOWNSTAIRS"
"9355" 0.34072802 NA
"9356" 0.34074009 NA
"9357" 0.34088417 NA
"9358" 0.34088775 NA
"9359" 0.34120224 NA
"9360" 0.34122299 NA
"9361" 0.34126561 NA
"9362" 0.34133188 NA
"9363" 0.3414181 NA
"9364" 0.341442 NA
"9365" 0.34156198 NA
"9366" 0.34156239 NA
"9367" 0.34158441 NA
"9368" 0.34162736 NA
"9369" 0.34163183 NA
"9370" 0.3416868 "SITTING"
"9371" 0.34171727 NA
"9372" 0.34179466 NA
"9373" 0.34195967 "LAYING"
"9374" 0.34197761 NA
"9375" 0.34211244 "STANDING"
"9376" 0.34221061 NA
"9377" 0.34226134 NA
"9378" 0.34229985 NA
"9379" 0.34233159 "STANDING"
"9380" 0.34234961 "SITTING"
"9381" 0.34236147 "STANDING"
"9382" 0.34239037 "LAYING"
"9383" 0.34246076 NA
"9384" 0.34255579 NA
"9385" 0.34255938 NA
"9386" 0.34272116 NA
"9387" 0.34280952 NA
"9388" 0.34283456 NA
"9389" 0.3428914 NA
"9390" 0.34306957 NA
"9391" 0.34307286 NA
"9392" 0.34315047 NA
"9393" 0.34321559 NA
"9394" 0.34323804 NA
"9395" 0.34324127 NA
"9396" 0.34325655 NA
"9397" 0.34333671 NA
"9398" 0.34335917 "STANDING"
"9399" 0.34337048 "WALKING"
"9400" 0.34342125 NA
"9401" 0.34347369 "WALKING_DOWNSTAIRS"
"9402" 0.34347813 NA
"9403" 0.34349047 NA
"9404" 0.34355324 "WALKING"
"9405" 0.34356265 NA
"9406" 0.34368942 NA
"9407" 0.34370306 NA
"9408" 0.34373837 NA
"9409" 0.34374322 NA
"9410" 0.34378008 NA
"9411" 0.34381219 NA
"9412" 0.3438135 NA
"9413" 0.34391723 "SITTING"
"9414" 0.34402821 "WALKING"
"9415" 0.34407712 NA
"9416" 0.34408292 "WALKING"
"9417" 0.3441188 NA
"9418" 0.34414764 NA
"9419" 0.34416053 "WALKING_DOWNSTAIRS"
"9420" 0.34416247 NA
"9421" 0.34429328 NA
"9422" 0.34431699 NA
"9423" 0.34432823 NA
"9424" 0.34438843 NA
"9425" 0.34443115 NA
"9426" 0.344479 NA
"9427" 0.3444907 "WALKING"
"9428" 0.34453067 NA
"9429" 0.34453519 NA
"9430" 0.34456319 NA
"9431" 0.34474892 NA
"9432" 0.34475719 NA
"9433" 0.34479568 NA
"9434" 0.34488922 NA
"9435" 0.34501515 NA
"9436" 0.34501718 NA
"9437" 0.34513956 NA
"9438" 0.3452417 NA
"9439" 0.34524625 "LAYING"
"9440" 0.34525312 "STANDING"
"9441" 0.3452716 NA
"9442" 0.34527527 NA
"9443" 0.34532071 NA
"9444" 0.34539897 NA
"9445" 0.34539987 NA
"9446" 0.34550329 NA
"9447" 0.34554434 NA
"9448" 0.3455533 NA
"9449" 0.34565463 "LAYING"
"9450" 0.34567096 NA
"9451" 0.34577011 "SITTING"
"9452" 0.34578114 NA
"9453" 0.34609481 NA
"9454" 0.34623964 NA
"9455" 0.34625374 "WALKING"
"9456" 0.34632771 NA
"9457" 0.3464987 NA
"9458" 0.34657388 NA
"9459" 0.3465765 "STANDING"
"9460" 0.34657832 NA
"9461" 0.34659901 NA
"9462" 0.34669426 NA
"9463" 0.34669873 NA
"9464" 0.34672964 NA
"9465" 0.3467807 NA
"9466" 0.34684312 "SITTING"
"9467" 0.34686408 NA
"9468" 0.34688725 NA
"9469" 0.34690749 NA
"9470" 0.3469081 NA
"9471" 0.34692211 NA
"9472" 0.34696848 "WALKING"
"9473" 0.34700337 NA
"9474" 0.34705725 NA
"9475" 0.34708066 "WALKING"
"9476" 0.3471084 NA
"9477" 0.34713638 NA
"9478" 0.34714807 NA
"9479" 0.34723761 NA
"9480" 0.34742935 NA
"9481" 0.3474603 "STANDING"
"9482" 0.34758747 NA
"9483" 0.34773085 NA
"9484" 0.34782286 NA
"9485" 0.34790061 "WALKING_DOWNSTAIRS"
"9486" 0.34791234 NA
"9487" 0.34798176 NA
"9488" 0.34803564 NA
"9489" 0.34811825 "LAYING"
"9490" 0.34817123 NA
"9491" 0.34820795 NA
"9492" 0.34828457 NA
"9493" 0.34833199 NA
"9494" 0.34836527 NA
"9495" 0.34839724 "SITTING"
"9496" 0.34842299 NA
"9497" 0.34843186 NA
"9498" 0.34843491 NA
"9499" 0.34847354 NA
"9500" 0.34847866 NA
"9501" 0.34859482 "WALKING"
"9502" 0.34863245 "SITTING"
"9503" 0.34876653 NA
"9504" 0.3488572 NA
"9505" 0.34894838 "STANDING"
"9506" 0.34897602 NA
"9507" 0.3490591 "WALKING"
"9508" 0.34908065 NA
"9509" 0.34919901 NA
"9510" 0.34922518 NA
"9511" 0.34923524 NA
"9512" 0.349237 NA
"9513" 0.34924134 NA
"9514" 0.34925912 NA
"9515" 0.34931593 NA
"9516" 0.34936345 NA
"9517" 0.34943569 NA
"9518" 0.3495839 NA
"9519" 0.34963844 NA
"9520" 0.34969095 "WALKING_UPSTAIRS"
"9521" 0.34969415 NA
"9522" 0.34969484 NA
"9523" 0.34976647 NA
"9524" 0.34984399 NA
"9525" 0.34996609 NA
"9526" 0.34999841 NA
"9527" 0.35006469 NA
"9528" 0.35013775 NA
"9529" 0.35021005 NA
"9530" 0.35030454 "STANDING"
"9531" 0.35038213 NA
"9532" 0.35044179 NA
"9533" 0.35051823 NA
"9534" 0.35051994 "STANDING"
"9535" 0.35055847 NA
"9536" 0.35059945 NA
"9537" 0.35069435 NA
"9538" 0.35070766 NA
"9539" 0.35077557 "WALKING_DOWNSTAIRS"
"9540" 0.35078106 NA
"9541" 0.3508684 NA
"9542" 0.35088405 NA
"9543" 0.35096687 "LAYING"
"9544" 0.35097585 NA
"9545" 0.35102469 NA
"9546" 0.35119884 "WALKING"
"9547" 0.3512585 NA
"9548" 0.3513643 NA
"9549" 0.35136911 "WALKING_DOWNSTAIRS"
"9550" 0.35141727 NA
"9551" 0.35150347 NA
"9552" 0.35184244 NA
"9553" 0.35190941 "WALKING_DOWNSTAIRS"
"9554" 0.35198792 NA
"9555" 0.35199182 NA
"9556" 0.3520098 NA
"9557" 0.35207399 NA
"9558" 0.35208643 NA
"9559" 0.352242 "STANDING"
"9560" 0.3525819 NA
"9561" 0.35260091 NA
"9562" 0.35267171 NA
"9563" 0.35280173 NA
"9564" 0.35301026 NA
"9565" 0.35306409 NA
"9566" 0.35308502 NA
"9567" 0.3530998 NA
"9568" 0.35311396 NA
"9569" 0.35318829 "LAYING"
"9570" 0.35326163 NA
"9571" 0.35333274 NA
"9572" 0.35341932 "WALKING_UPSTAIRS"
"9573" 0.35345495 "WALKING_DOWNSTAIRS"
"9574" 0.35345916 NA
"9575" 0.35352675 "LAYING"
"9576" 0.35358051 NA
"9577" 0.35359955 NA
"9578" 0.35382353 "WALKING"
"9579" 0.35396257 NA
"9580" 0.35403835 NA
"9581" 0.3541929 "WALKING"
"9582" 0.35427722 "LAYING"
"9583" 0.35443119 NA
"9584" 0.35462854 NA
"9585" 0.35465956 NA
"9586" 0.35468697 NA
"9587" 0.35480453 "WALKING_UPSTAIRS"
"9588" 0.35481241 NA
"9589" 0.3548934 NA
"9590" 0.354952 NA
"9591" 0.35498332 NA
"9592" 0.35501353 NA
"9593" 0.35510843 "SITTING"
"9594" 0.35522774 "SITTING"
"9595" 0.35535615 NA
"9596" 0.35541023 NA
"9597" 0.35549728 NA
"9598" 0.35551428 NA
"9599" 0.35551893 NA
"9600" 0.35552927 "WALKING_UPSTAIRS"
"9601" 0.35567677 NA
"9602" 0.35571356 NA
"9603" 0.35580987 NA
"9604" 0.3558761 NA
"9605" 0.35597537 NA
"9606" 0.35605953 NA
"9607" 0.35614452 "WALKING_DOWNSTAIRS"
"9608" 0.35619073 "WALKING"
"9609" 0.35619899 NA
"9610" 0.35624917 NA
"9611" 0.35639571 NA
"9612" 0.35641935 "STANDING"
"9613" 0.35643891 NA
"9614" 0.35653342 NA
"9615" 0.35660119 NA
"9616" 0.35668201 "WALKING_DOWNSTAIRS"
"9617" 0.35675564 "LAYING"
"9618" 0.3567819 NA
"9619" 0.35681978 NA
"9620" 0.35688489 "LAYING"
"9621" 0.35691894 NA
"9622" 0.35692847 NA
"9623" 0.35694392 NA
"9624" 0.35711293 NA
"9625" 0.35712528 NA
"9626" 0.357201 "STANDING"
"9627" 0.35729791 NA
"9628" 0.35738365 NA
"9629" 0.35751025 NA
"9630" 0.35751464 NA
"9631" 0.35754626 NA
"9632" 0.35757753 NA
"9633" 0.35759067 NA
"9634" 0.35760955 NA
"9635" 0.35770991 "SITTING"
"9636" 0.35773162 NA
"9637" 0.35782982 "WALKING_UPSTAIRS"
"9638" 0.35804906 "SITTING"
"9639" 0.3581001 "WALKING_DOWNSTAIRS"
"9640" 0.35816545 NA
"9641" 0.35821791 NA
"9642" 0.35836567 NA
"9643" 0.35840975 NA
"9644" 0.35845532 "WALKING"
"9645" 0.35876806 NA
"9646" 0.35878664 "WALKING"
"9647" 0.35887315 NA
"9648" 0.3589574 NA
"9649" 0.35896314 "LAYING"
"9650" 0.35907448 NA
"9651" 0.35909157 NA
"9652" 0.35919361 "WALKING"
"9653" 0.35929465 NA
"9654" 0.35930724 "WALKING_DOWNSTAIRS"
"9655" 0.35935047 NA
"9656" 0.3594459 "STANDING"
"9657" 0.35945128 NA
"9658" 0.35951803 "WALKING_DOWNSTAIRS"
"9659" 0.35955772 NA
"9660" 0.35971718 NA
"9661" 0.35973321 NA
"9662" 0.35974193 NA
"9663" 0.36020516 "LAYING"
"9664" 0.36042241 NA
"9665" 0.36051162 NA
"9666" 0.36081239 "WALKING_UPSTAIRS"
"9667" 0.36089537 NA
"9668" 0.36089994 NA
"9669" 0.36090309 NA
"9670" 0.36093061 "STANDING"
"9671" 0.36100048 "WALKING_DOWNSTAIRS"
"9672" 0.36104839 NA
"9673" 0.36111328 NA
"9674" 0.36112563 NA
"9675" 0.36119599 NA
"9676" 0.36121188 "STANDING"
"9677" 0.36125864 NA
"9678" 0.36126798 NA
"9679" 0.36138455 NA
"9680" 0.36143107 NA
"9681" 0.36156264 NA
"9682" 0.36166813 NA
"9683" 0.36168979 NA
"9684" 0.36171205 NA
"9685" 0.36179618 NA
"9686" 0.36207914 NA
"9687" 0.3621821 NA
"9688" 0.36235084 NA
"9689" 0.36239801 NA
"9690" 0.36248249 "WALKING"
"9691" 0.36259612 NA
"9692" 0.36260129 NA
"9693" 0.36261593 "WALKING_UPSTAIRS"
"9694" 0.36264472 "LAYING"
"9695" 0.36270552 NA
"9696" 0.36273794 NA
"9697" 0.36273821 NA
"9698" 0.36282073 NA
"9699" 0.36297669 NA
"9700" 0.36306731 NA
"9701" 0.36307642 NA
"9702" 0.36308091 NA
"9703" 0.36309022 NA
"9704" 0.3632003 NA
"9705" 0.36323991 "SITTING"
"9706" 0.36324044 NA
"9707" 0.36327572 NA
"9708" 0.3633738 NA
"9709" 0.36338465 NA
"9710" 0.3635411 NA
"9711" 0.36356996 NA
"9712" 0.36360088 NA
"9713" 0.36371378 NA
"9714" 0.36374754 NA
"9715" 0.36375521 NA
"9716" 0.36376842 NA
"9717" 0.36394272 NA
"9718" 0.36400551 "SITTING"
"9719" 0.36403235 "SITTING"
"9720" 0.36416424 NA
"9721" 0.36422917 NA
"9722" 0.36424412 NA
"9723" 0.36426669 NA
"9724" 0.36431548 NA
"9725" 0.36441144 NA
"9726" 0.36449617 NA
"9727" 0.36472963 NA
"9728" 0.36480627 "STANDING"
"9729" 0.36480638 "WALKING_DOWNSTAIRS"
"9730" 0.36483695 NA
"9731" 0.36489804 NA
"9732" 0.36498286 NA
"9733" 0.36515124 NA
"9734" 0.36526137 "SITTING"
"9735" 0.36528714 NA
"9736" 0.36529416 NA
"9737" 0.36535389 NA
"9738" 0.36545296 "WALKING_UPSTAIRS"
"9739" 0.36549666 NA
"9740" 0.36562924 "WALKING"
"9741" 0.36575083 NA
"9742" 0.36579586 "SITTING"
"9743" 0.36589969 NA
"9744" 0.36638659 NA
"9745" 0.36641661 NA
"9746" 0.36642814 NA
"9747" 0.36647445 NA
"9748" 0.36648938 NA
"9749" 0.3666594 NA
"9750" 0.36675303 "WALKING_DOWNSTAIRS"
"9751" 0.36700247 NA
"9752" 0.36710204 NA
"9753" 0.36710252 NA
"9754" 0.36710552 NA
"9755" 0.36712484 "SITTING"
"9756" 0.36726175 NA
"9757" 0.36741725 NA
"9758" 0.36747999 NA
"9759" 0.36759717 NA
"9760" 0.36764087 NA
"9761" 0.36772934 NA
"9762" 0.36785915 NA
"9763" 0.36801717 NA
"9764" 0.36817862 NA
"9765" 0.3683726 NA
"9766" 0.36837858 "WALKING_DOWNSTAIRS"
"9767" 0.36853881 NA
"9768" 0.3686516 "STANDING"
"9769" 0.36868378 NA
"9770" 0.36874089 NA
"9771" 0.36886006 NA
"9772" 0.3688753 NA
"9773" 0.36888214 "WALKING_DOWNSTAIRS"
"9774" 0.36902322 NA
"9775" 0.36908223 NA
"9776" 0.36921094 NA
"9777" 0.36923704 "LAYING"
"9778" 0.36939813 NA
"9779" 0.36946023 NA
"9780" 0.36947685 NA
"9781" 0.36966723 NA
"9782" 0.3699402 NA
"9783" 0.37026071 NA
"9784" 0.37038809 NA
"9785" 0.37043267 NA
"9786" 0.37052032 "WALKING"
"9787" 0.37054145 NA
"9788" 0.37068973 NA
"9789" 0.3707181 NA
"9790" 0.37082319 NA
"9791" 0.3708507 "SITTING"
"9792" 0.37101129 NA
"9793" 0.37108439 NA
"9794" 0.3712462 NA
"9795" 0.37150846 NA
"9796" 0.37154184 "SITTING"
"9797" 0.37218053 "LAYING"
"9798" 0.37244226 NA
"9799" 0.37263875 NA
"9800" 0.37268642 NA
"9801" 0.37270195 NA
"9802" 0.37273291 NA
"9803" 0.37273706 NA
"9804" 0.3729132 NA
"9805" 0.37300026 NA
"9806" 0.37312686 NA
"9807" 0.37317414 NA
"9808" 0.37319538 NA
"9809" 0.37328919 "LAYING"
"9810" 0.3733024 NA
"9811" 0.37346243 NA
"9812" 0.37358251 NA
"9813" 0.37374556 "SITTING"
"9814" 0.37382547 NA
"9815" 0.37389275 NA
"9816" 0.3741248 NA
"9817" 0.37416035 NA
"9818" 0.37424412 NA
"9819" 0.37429399 NA
"9820" 0.37455213 NA
"9821" 0.37468303 NA
"9822" 0.37473871 "WALKING_DOWNSTAIRS"
"9823" 0.37479248 NA
"9824" 0.37520156 NA
"9825" 0.37529817 NA
"9826" 0.37534296 NA
"9827" 0.37536869 NA
"9828" 0.37549493 NA
"9829" 0.37551782 NA
"9830" 0.37557005 NA
"9831" 0.37564416 NA
"9832" 0.37567476 NA
"9833" 0.37570148 NA
"9834" 0.37582327 NA
"9835" 0.37587105 NA
"9836" 0.3759045 NA
"9837" 0.37597769 NA
"9838" 0.37599122 NA
"9839" 0.37603345 NA
"9840" 0.37615498 NA
"9841" 0.3761998 NA
"9842" 0.37655125 "WALKING_DOWNSTAIRS"
"9843" 0.37657694 NA
"9844" 0.37661057 "SITTING"
"9845" 0.37691975 NA
"9846" 0.37698761 NA
"9847" 0.37735406 NA
"9848" 0.3773738 NA
"9849" 0.37744456 "LAYING"
"9850" 0.3775262 NA
"9851" 0.37769929 NA
"9852" 0.37772556 "WALKING_UPSTAIRS"
"9853" 0.37809087 NA
"9854" 0.37812841 NA
"9855" 0.37885571 NA
"9856" 0.3788826 NA
"9857" 0.37896612 NA
"9858" 0.3789949 "SITTING"
"9859" 0.37927819 NA
"9860" 0.3793747 NA
"9861" 0.37942507 "LAYING"
"9862" 0.37946867 NA
"9863" 0.37950054 NA
"9864" 0.37952137 NA
"9865" 0.3795914 NA
"9866" 0.37962251 "WALKING_UPSTAIRS"
"9867" 0.37977405 NA
"9868" 0.37980004 NA
"9869" 0.37980952 "STANDING"
"9870" 0.37986338 NA
"9871" 0.37989241 "STANDING"
"9872" 0.37998228 NA
"9873" 0.38002077 NA
"9874" 0.3800449 NA
"9875" 0.3801493 NA
"9876" 0.38023089 NA
"9877" 0.38032185 NA
"9878" 0.38036997 NA
"9879" 0.38073476 NA
"9880" 0.38079594 NA
"9881" 0.380819 NA
"9882" 0.38083147 NA
"9883" 0.3811281 NA
"9884" 0.38117275 NA
"9885" 0.38125396 "STANDING"
"9886" 0.38126014 "LAYING"
"9887" 0.38126228 "LAYING"
"9888" 0.38147218 NA
"9889" 0.38160729 NA
"9890" 0.38163421 NA
"9891" 0.38172772 NA
"9892" 0.38180949 NA
"9893" 0.38196763 "WALKING_DOWNSTAIRS"
"9894" 0.38202362 NA
"9895" 0.38229654 NA
"9896" 0.38230964 NA
"9897" 0.38234622 NA
"9898" 0.38277348 NA
"9899" 0.38286358 NA
"9900" 0.38290255 NA
"9901" 0.38293696 "WALKING_DOWNSTAIRS"
"9902" 0.38297512 NA
"9903" 0.38306521 NA
"9904" 0.38317515 "STANDING"
"9905" 0.38323333 NA
"9906" 0.38325418 NA
"9907" 0.38351111 NA
"9908" 0.38356988 NA
"9909" 0.38362647 NA
"9910" 0.38385434 NA
"9911" 0.38400636 NA
"9912" 0.38424792 NA
"9913" 0.38450181 NA
"9914" 0.38458802 NA
"9915" 0.38463722 NA
"9916" 0.3846767 NA
"9917" 0.38470936 NA
"9918" 0.38477687 "STANDING"
"9919" 0.38489459 NA
"9920" 0.38508537 NA
"9921" 0.38523426 "WALKING_DOWNSTAIRS"
"9922" 0.38533814 NA
"9923" 0.3854361 NA
"9924" 0.38550289 NA
"9925" 0.38570533 NA
"9926" 0.38582193 NA
"9927" 0.38604971 "SITTING"
"9928" 0.38623625 NA
"9929" 0.3862422 NA
"9930" 0.38630663 NA
"9931" 0.38648994 "WALKING_DOWNSTAIRS"
"9932" 0.38653511 NA
"9933" 0.38657518 NA
"9934" 0.38658816 NA
"9935" 0.38661885 NA
"9936" 0.38682568 NA
"9937" 0.38713831 NA
"9938" 0.38732286 NA
"9939" 0.38754091 NA
"9940" 0.38773459 NA
"9941" 0.38810399 NA
"9942" 0.38819461 NA
"9943" 0.38824497 NA
"9944" 0.38832165 NA
"9945" 0.38837404 "LAYING"
"9946" 0.38844624 NA
"9947" 0.38871914 "STANDING"
"9948" 0.38887716 NA
"9949" 0.38894675 NA
"9950" 0.38941542 NA
"9951" 0.38956886 NA
"9952" 0.3895878 NA
"9953" 0.38967378 NA
"9954" 0.38982759 "WALKING_DOWNSTAIRS"
"9955" 0.3899025 NA
"9956" 0.38995098 NA
"9957" 0.39003935 "STANDING"
"9958" 0.39004106 "LAYING"
"9959" 0.39005075 NA
"9960" 0.39011394 NA
"9961" 0.3904939 NA
"9962" 0.39052715 "WALKING_DOWNSTAIRS"
"9963" 0.39064755 NA
"9964" 0.39069374 NA
"9965" 0.39106963 "STANDING"
"9966" 0.39123583 NA
"9967" 0.39190515 NA
"9968" 0.39220723 NA
"9969" 0.39232475 NA
"9970" 0.39251918 NA
"9971" 0.39276304 "WALKING_UPSTAIRS"
"9972" 0.39280391 NA
"9973" 0.39303601 NA
"9974" 0.39308651 NA
"9975" 0.39312217 NA
"9976" 0.39317566 "WALKING_DOWNSTAIRS"
"9977" 0.39329743 NA
"9978" 0.39334276 "LAYING"
"9979" 0.39337658 NA
"9980" 0.39338348 NA
"9981" 0.39359213 NA
"9982" 0.39363943 NA
"9983" 0.39365355 "WALKING"
"9984" 0.39366628 "SITTING"
"9985" 0.39416012 NA
"9986" 0.39480719 NA
"9987" 0.39495019 NA
"9988" 0.39500183 NA
"9989" 0.39526316 NA
"9990" 0.39526945 NA
"9991" 0.39539036 NA
"9992" 0.39555017 NA
"9993" 0.39558207 "WALKING_UPSTAIRS"
"9994" 0.39597797 NA
"9995" 0.39599392 NA
"9996" 0.3960916 "LAYING"
"9997" 0.39632643 NA
"9998" 0.39640314 NA
"9999" 0.39691504 NA
"10000" 0.39694189 NA
"10001" 0.39729 NA
"10002" 0.39743281 NA
"10003" 0.39762819 NA
"10004" 0.39776368 NA
"10005" 0.39809058 NA
"10006" 0.39824941 "WALKING"
"10007" 0.39825953 "WALKING_DOWNSTAIRS"
"10008" 0.39833661 NA
"10009" 0.39850641 NA
"10010" 0.3985097 NA
"10011" 0.39858287 "SITTING"
"10012" 0.39865668 NA
"10013" 0.3987336 NA
"10014" 0.3989154 NA
"10015" 0.39933054 "STANDING"
"10016" 0.39942015 NA
"10017" 0.39960813 NA
"10018" 0.40002864 NA
"10019" 0.40022209 NA
"10020" 0.40038284 NA
"10021" 0.40041796 NA
"10022" 0.40042489 NA
"10023" 0.40063298 NA
"10024" 0.40083105 NA
"10025" 0.40088297 NA
"10026" 0.40090292 NA
"10027" 0.40105543 NA
"10028" 0.40130098 NA
"10029" 0.40137358 "WALKING_DOWNSTAIRS"
"10030" 0.40143941 "LAYING"
"10031" 0.40172628 NA
"10032" 0.40179747 NA
"10033" 0.4018232 NA
"10034" 0.40185839 NA
"10035" 0.40201638 NA
"10036" 0.40203901 NA
"10037" 0.40209809 "WALKING"
"10038" 0.40231295 NA
"10039" 0.40295503 NA
"10040" 0.40334614 NA
"10041" 0.40336324 NA
"10042" 0.40343669 NA
"10043" 0.40347433 "WALKING"
"10044" 0.4036586 NA
"10045" 0.4036706 NA
